title,published_date,source,url
Komisi III DPR Akan Bentuk Panja Kasus Penyiraman Air Keras Andrie Yunus - Kompas.com,"Wed, 18 Mar 2026 09:51:00 GMT",Kompas.com,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPV1JOQ1czRzY3ZWRlN2NGYlFfdEtnS2t5SEF6Uk15aVNqRmV1ei1IeWlmakZwaWY3b1Jocm5FSmxDb3RaMDlLNFJoTVhpZU11ektxVHl0Z2Zxeld2bW5iSnVEeW5NaklHQmJkV0pzSFJEOUdPSkNmMnIySkxBakMtNzA3OTh3cF9CdlVpX3pKX05QeE9SbHl5VGxiV0FLbnVZdU1SUGFZZng5U0FqLTZXNjBYZlcxYzVJczFGb3I5OXZPQkk?oc=5&hl=en-ID&gl=ID&ceid=ID:en
TNI Ungkap 4 Prajurit Terduga Pelaku Penyiraman Air Keras Terhadap Andrie Yunus - Indonesiadefense.com,"Wed, 18 Mar 2026 08:08:00 GMT",Indonesiadefense.com,https://news.google.com/rss/articles/CBMirgFBVV95cUxQZm95TmthUWpOTDRwVFhucklHSmFwNXczZnlyaGxXVmdqejczMmNORDZGMDZDNWFhanZmZW43MGVRTnpYTFRoZzFqanJuVzVJX20ybFRXY0g2elRWS0hCYnlfQVpvRnBuU2V0NlNHUE5uTFZHaVZsSDZyeTNMMTBCa1JfQVAwajl6N2l3Q29oXy1nZzlQZGljNnY0anNLQUhvOHd3eklCLXozczk2LUE?oc=5&hl=en-ID&gl=ID&ceid=ID:en
"Terekam CCTV, Momen Eksekutor Andrie Yunus Menepi dan Lepas Baju Akibat Terkena Percikan Cairan Berbahaya - MetroTVNews.com","Wed, 18 Mar 2026 09:17:23 GMT",MetroTVNews.com,https://news.google.com/rss/articles/CBMi3wFBVV95cUxNeHBwcHBLajVuVUh1MUdKbjR5eFVMT1ZBcnhTT3ZpVXJ6U2Roek4zUXE5QlFlanlBOVY1V2h5WWY3cTNidnpaR1ZqdW9YM2lqd253VVJQb1c0WGxzM29pNlhJcVNCMTZxZ3RjQldkTmJ5Z3JvQ1JzRkdFSzkyajBDN3JMWDBxYWt2XzN5YXhKRThacW9MV29qcVZEQjJzdUZnNXloQzVoNG4ySElSdHI4NllfWkNoN3NWLXhqcnY4b1ZtNWtHbEVxTlJWUG1DVUFxeXNiVXdQc1ZyTHVwekpz?oc=5&hl=en-ID&gl=ID&ceid=ID:en
Kapolda Metro Pastikan Usut Tuntas Kasus Penyiraman Air Keras ke Andrie Yunus - kumparan.com - Kumparan.com,"Wed, 18 Mar 2026 10:20:00 GMT",Kumparan.com,https://news.google.com/rss/articles/CBMiwAFBVV95cUxOY2F6TS1ZalRVRjZ6WWkzT1UyYmxIblVwVW9aX2Z3RGh1eFZZNC1sdElUb3VnQUR2dXFKUUsxUDlfUlEzblVGTWNYZVdFTDM1aURrVFJlYUo2cXNGRmFtSzNibEI1Mi1sMUV5UFM5U050bE5OMGxNRDA3aEhhV2RtSTQzY0M2NzQ4YVB0enJOLUVodlRsb09CVy0zaXBTYkFYbFlRZUQ3ZlYzS0haZWEyMFRsQ1FlelNxMkt0ZXpNeVLSAcgBQVVfeXFMTThueHNvQmNZVzNtamR1YXg2aVBZSWx4cHhzRnJHNktWZW8yd3l0bHI3VUMxWHR3VDludHJlb2dRekM0ODBDZ2RiRHhDWWZWV2hjVjEzWmNsdnpBZ0hqMnF1Yi1rS1BkZG51c0liU2QxajB1eDA1N3VHQndXMTlfUktqWmZiNFdVYTByTXBTcEttVi1SLXNkVkJCRk5UZ3c3RVhPMXE1Y1I5NVZlU1JGU0FjMGRHLWQzSmloYm9pX1hsNjJ0YXEybmY?oc=5&hl=en-ID&gl=ID&ceid=ID:en
"Aktivis KontraS Andrie Yunus Disiram Air Keras, Todung Mulya Lubis: Siapa Aktor Intelektualnya? - SINDOnews Nasional","Wed, 18 Mar 2026 06:57:51 GMT",SINDOnews Nasional,https://news.google.com/rss/articles/CBMi5AFBVV95cUxOUXEtN0U2aW5tMENkam5NTFY1ak5JYnltTGpDZ09TV2llMWZjUVpwdUVmY20tbi1MUTdMTTI1ZmtpOHQxNmZ5YkZtY08wbVc1Q3lDNTdZMk1US1YxWmo0MmJKLXRGWGQ4djRzNjhwWXJUUG5rS21jZHRsZERpYUJhX2JZZkNBSzYwUUpoa1hSOUozZGh4YWo1blFDMGI1SXZsWV94dnFiTXFUMnFOUlBCS3hvQ3dJLTM4VVVaa05sSWI3Z1BqV2J0b2ZtTGhLUzBmemZabnZSVVJzSjcwVmFFMEVJYUjSAeoBQVVfeXFMT1E3UlI3cmNmMW1OS2x2V25UbmVKbXRfcDgtN0J1Tmh0dlJFR2l1WVFpdHBvMUhoWWtRenZaYUt4eXB4Rl84aVJGYXNJV0JDN2Q5bGFwZkN2SERubjF0T3c3OHFaa2V5QVROYjltWUR5QnFyYmY0VXlObUxDS2o3VVdkaXFnVnp0SE1acFJvS29jTmFPc2YzbEdCX2RJSUsyeG1vbDdzcHhIcWtWTjZ5cWVvN3BFODVJeXc3ajhqZnNDOV9scVgydmU5TERybEpXazRVYmtFVEZvRDNlelFtMmlUVkVncmg2aHV3?oc=5&hl=en-ID&gl=ID&ceid=ID:en
Komisi III Minta Polisi Tutup Celah Hukum Pelaku Penyiram Andrie Yunus - MetroTVNews.com,"Wed, 18 Mar 2026 09:45:42 GMT",MetroTVNews.com,https://news.google.com/rss/articles/CBMisgFBVV95cUxQN3FpMGctSS1LdFFEajg1S2djekgtRGFwVUF3THQ4dnhXN1AxeTUzdzdKMnlIdXkwYnhiSU5RSGl2Y1RQNXRHSEs0N1otNnhSb2FybWMxY3E2MlhIdVZLRHdzWktKYTIzWUhwMC1KdlE4aFVlSG52OEZHRlZPRHQwcUZxb09Xb3N5dkE5ei1WSkNib3Z2SWpKa3dtZGs0S1kwSmlSMEJYLTJFbzZMZlpRS0dR?oc=5&hl=en-ID&gl=ID&ceid=ID:en
"Identitas 4 Anggota Denma BAIS TNI, Terduga Penyiram Air Keras Andrie Yunus - Kompas.com","Wed, 18 Mar 2026 09:21:14 GMT",Kompas.com,https://news.google.com/rss/articles/CBMiswFBVV95cUxPblhIN2d1NzNBOHBrVktaSDY0V19hbHg0TndNSEJlTGRXcHBCVWRYV2V1OHZrZ1VycWl3S2d2R2pjOExxb2wteXpyWW1mNVFiRmtHblNsUzRwVGE4Z0NxQWVFR2hrSUxuXy1YbFdScU9ESEFOZGxzaTFXWThGck1xb21kcDliNlFMR3RaazRBYmEzRi1XSmhLcmRPTVhpNVExWjUxNHBLN2Nva3hRRkJWZmJGQQ?oc=5&hl=en-ID&gl=ID&ceid=ID:en
4 Anggota TNI Pelaku Penyiraman Air Keras ke Andrie Yunus - Kompas.com,"Wed, 18 Mar 2026 08:35:30 GMT",Kompas.com,https://news.google.com/rss/articles/CBMinAFBVV95cUxOQzR6ZXRGOU96ZVRSMUVCMGlxUmxSdmxPMGhYZnJmYVVMRmo4bnViMGFyMG56WHBOb2hwMTJIRHdraEQySjFXZFpQczhyYkwwVnlnUVotU1BaaGJNd0Q3WXBxYzZJMUhCRHdXYjhleEV2ZncydW1Oc1hzQjNaT1RSdEFob2FvdnYzanlzT1p2bnZjc3dZdi1jdGNqc28?oc=5&hl=en-ID&gl=ID&ceid=ID:en
Polisi Ungkap Identitas 2 Penyiram Air Keras Aktivis KontraS Andrie Yunus - Kompas.com,"Wed, 18 Mar 2026 07:24:00 GMT",Kompas.com,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPdmlJbjFfeDlSTDBEYTVES2p2WFI5WVhjSVJITW1CM2NfQVRYb1BrTmo5dC1pel9PeHVjUjJFS1ItY25XZ1VWUjJnX1lHZ3FDNktfTjlpV3VpODFPV2ZUaWdfY05SeGNLR0tiYjIwYy1fdHQ5RC04bFFlWW5JWEo1Wnd1MDB0RTA4ajN0M2NQLU1ETnc4SDlieERFUDUwY3JZXzBpNWpqZVY5UFFwZUJCLW05RmVzSHhJZDJCaWlNNm1rbHBEalAwOQ?oc=5&hl=en-ID&gl=ID&ceid=ID:en
Puspom Amankan 4 Prajurit TNI Tersangka Penyiraman Air Keras Aktivis KontraS - detikNews,"Wed, 18 Mar 2026 07:16:45 GMT",detikNews,https://news.google.com/rss/articles/CBMitwFBVV95cUxQUHFyX0FDQ0xMc1NsRnQzZHNudHJBSTBWWGxRLXJqZFVSWk9GQVozYzBBMGdEU2htSHo2MFdrMF82bFR3MDVaeFI4VHhhSU9nUFNxY1pmWE5ScXNfMkZSdFprRTY2S3l2S3lnXzZyMy15WV96dldxVWEteEJiYndBVGFHcTNlTEVFYXozZDFvNG1CX1dGSk1lTlM2MmJub2V0dEVCS0wzeGIyR2VBZk5Id09VcWdOQ3PSAbwBQVVfeXFMUEM0REJjN2dWMHFHUnFxSklZRXBuNXF6UjhIVlJlTGNyMVc5aUQ4Mk5Tbk5YUmF3MlczVkFaWG8weWx6ZW1wdjNZMXZDeFdBdFVzRXhFbEF3X0RZUnk1aWt4UFdJZlBOWmtKZE1xZi1jbE9Vd0JFR0JvSkNSUFhaN3kydGRoaVF0d0ZZd3lxSy1MV1dUZG9sbFJOYnlNajNTZV94aXB4dmd4Und5Y1BKZ3FUcVRPRzlyeTVIUGY?oc=5&hl=en-ID&gl=ID&ceid=ID:en
Serangan Air Keras Pembela HAM Andrie Yunus adalah Percobaan Pembunuhan Berencana: Penegak Hukum Harus Segera Usut Tuntas! - YLBHI,"Mon, 16 Mar 2026 09:01:00 GMT",YLBHI,https://news.google.com/rss/articles/CBMi5gFBVV95cUxQMDZoeWFXT2lCTjJ2YlluZ2JKalhsMEJHNUhTUlRpLVY1TmVJRjVQanF5RjFvX3ZMZzkyNVVZdzdvN094c21yVEZ5dFdsdkhCSUN3d3gzRmF2WWxlM1RnZEV4NWZRU3hVNXJ4VWRxMHRxZ3VwdTU2Z01lcUZSNkFzWmp4Xy1yTmRmUW1TUjhnMF9NWkZJQTJQMUpVejRySU1STGdLN1B4MFczSUd0UDNrWC1VOEhXM2daLTA2RW5seUV1LXhtWnNXTTJZaC1QMUtWVFFmME9kbENoUGRHVUI4UkdXV0VJUQ?oc=5&hl=en-ID&gl=ID&ceid=ID:en
Polisi Rilis Wajah Penyiram Air Keras ke Andrie Yunus: Ini Bukan AI - Kompas.com,"Wed, 18 Mar 2026 09:15:00 GMT",Kompas.com,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQVjRyWUlVcU9fZUdLX25fYTdycnRqNm9mR09IMDdoQ0tKWEdmTC1BT0FyRW1NRlFicm9MSlJOOW1yajVYZUlpMU4zR2tNa3paT1NBcEJDX2RfNm9xOEs0NUgtcWVjQXdVR3Qycl9KdnRLOWRmVFU4ZTgzUEFWYVVDTktCaDVIYmt2VVZERmx1aVBNM2xoNkhVV0pfeVFFaTdXS3kycjFwbmY?oc=5&hl=en-ID&gl=ID&ceid=ID:en
Polisi Ungkap Identitas Terduga Pelaku Penyiraman Air Keras Aktivis KontraS Andrie Yunus - Radar Jogja - Radar Jogja,"Wed, 18 Mar 2026 10:48:08 GMT",Radar Jogja,https://news.google.com/rss/articles/CBMi3AFBVV95cUxQZGhPSGdNdWFCYWVtY1I4VUV5VURZX21JWUFsWmd5T2lCeUw0eUFRTEFITTFQX05VbjhWdDMtNXNIMVZ1c3VMbThFa2ZJeTlaLTRheWRjQ2daTVZsT1pTeElNWEM3Wm5PSldEUVZ4N29BUGJ2NlRQZW54RVJUc3dKVGFmQ05DSnpiVy10MWhDMUJ3NUd4Mm42bWNVdTl6Mng0UmF6bXNndkhOM2J6dVRZOTlkOGlwQklmTTdWQjJ3ZTNWU1Voa0JLdktuTm05QnIyNWt5YzJEMVh2bVJX0gHiAUFVX3lxTFBrdkg3VUY4aHAwemdRY3lDMWRmZE1ib2FZcE1HcmxQSWswUXFsNXZBUzRxWVFSZUV4QUJyNG9VUGZQVVhVUDV1OUtkUTRpWEt2eFdqYmJkcDJEb29naWlwOXBCcmhBcFhXaGVkSlo1amJpYkdvLXpscF9GNzZfRVFFTTVZZjdZX0lNeDA5dzFqMU5SZWY5Yjgyd3hDSS0yd2hhdFlleng5ZmhYeTVHaEx0QVlUWU9vZ3NTcDE2bU9QUUxhRG1RaWRGSERMVHdVTk1GQmZHS1Z1U1NyRGo0c2hiMWc?oc=5&hl=en-ID&gl=ID&ceid=ID:en
"4 TNI Pelaku Penyiraman Air Keras ke Andrie Yunus, Komisi I DPR Yakin Bukan Inisiatif Sendiri - Liputan6.com","Wed, 18 Mar 2026 09:21:49 GMT",Liputan6.com,https://news.google.com/rss/articles/CBMi0AFBVV95cUxOMjd4aTlXZFhWdTk3YzU3aXh6T01GV0tvVnNHaWU3OWJ6LTBnZnIyaXEwNUpSSWdyaGY2TzJnbkUzbThhZGc2VldjeWtsbXN0VkFiNFU0RlN3ZTc1cGN6RmxaNG9XM2EtQWxFTjFRRzNGNWhUTGwwYzlzeUM2dUNldEJ1Y0UwMEc0aF9uSTY3S3Jwb2RxMlZmSVJzTXdvU2xVVzNUYWNNS2o4ZC03RTMtd3BQOTZNenluLWs3NGFwaEZuVGx4ekhXVkNfLU4wV2Zw?oc=5&hl=en-ID&gl=ID&ceid=ID:en
Kasus Andrie Yunus: 4 TNI Jadi Tersangka dan Resmi Ditahan - indoposco.id,"Wed, 18 Mar 2026 10:06:55 GMT",indoposco.id,https://news.google.com/rss/articles/CBMilAFBVV95cUxNVlU0NVdUWFI0M25LVzRoNWhHVERTLVgwZDlmcjFWcHFNMnJTOWtFRzlRYVlzTE5WMm0wWnYwZEo2UGROWFVJQVd4c3RBTkpOdy1qRVN5VmNDS2VrQWJDV2NNNklFTWJ1elZwaEpHZ0dMODdVVS1OZlgtdWU5UlRsLVFtNlZlM3psUzFNVW1FZkNkTmpr?oc=5&hl=en-ID&gl=ID&ceid=ID:en
Penyerang Andrie Yunus Kemungkinan Lebih dari 4 Orang - Tempo.co,"Wed, 18 Mar 2026 10:49:35 GMT",Tempo.co,https://news.google.com/rss/articles/CBMikgFBVV95cUxPRHZpQlhMYkpzLVRfdk42ZDhvR0ZxeHh2NXlBRFpFNU5ycDQwcld0blRYTXZwRzhFMDlpZXh2STdHWktnU0drczBuMnh4U0tQNE1mR190VkJhZFRLOHdYdEJfTWIya29rbkNFaEtLYm5odDFtTndqd3ViY1ZfVXNvTVZUYVZFaW5Sd0NGaDFoX0FuQQ?oc=5&hl=en-ID&gl=ID&ceid=ID:en
Jaringan Gusdurian Kutuk Penyerangan terhadap Andrie Yunus - Tempo.co,"Wed, 18 Mar 2026 03:14:35 GMT",Tempo.co,https://news.google.com/rss/articles/CBMingFBVV95cUxPY1QwZW12ZU8xTWZVQ25MRU9FeXU5M3BwZ3dJTjkxWm1GSG0xZWtwM2drTUFmM2tYZ0RfRDJvM3hGVXRKYm9nTEZKVVZXd2x4cEU0dWZLMDBNODQ4bHRwU0p5cEF2a2syV0FDd0pvWjVGejlHaG1FNFRzZ1Q0akNkLXNuVEN2bzY3MWNNNXhSX0Nzb1M4OXZiOVhmbGRzQQ?oc=5&hl=en-ID&gl=ID&ceid=ID:en
Tok! Komisi III DPR Sepakat Buat Panja Kasus Penyiraman Air Keras Andrie Yunus - SINDOnews Nasional,"Wed, 18 Mar 2026 10:47:13 GMT",SINDOnews Nasional,https://news.google.com/rss/articles/CBMi0AFBVV95cUxOaGFpYnFfTG40dXZ6MTZfR0xLdWd5TkkxQlU0RHZ4MUY2REg5M1YxY2VaRkZ6WUZGeWY0V1UtTUg3d0ZqR2FyRFVGZURfNUpXRVl6RDdBV3pPalRRUnYzNEJDVnNlRFlETm5rcVBGa1RVRGtfaTVTczZOTm14anZKZFgxMWZuZXduVnJ1YUIzR0N0aWYwSmwzYWMtZ1ctZ3NHYzJBZ3R4TEI1UmxjakNvbE1GUENPb3IzY0ZWN3UzMmt6N1ZDWVphX3dSTTdUVVFD0gHWAUFVX3lxTE9GTGpYcDI1Ync1dlJEY3Y0UXdvVTdMcE9tNnE2b0pWN0ZtT1ZFS0tNSDJtSFFoZ21WcHZyZXV6TW1ldVM5VUVMa0Y3dTFMUC1aS3BqdlV2ZW5rdHE5a2s0eW12OVhlRHlYal9HOTlrVDNkSXdaQnFTSE1mVm10X2ZsX2JJZVVYc0RMN1RHMmlVQlRqSjJ5QTZhQ213UFFLYnUta3NtQTlhT1VjTmFOYklnb2U2LWdWZnJOQXRCMGw1Z3ZlenpEOWhnQ3hZWFR6c1pvazFHUmc?oc=5&hl=en-ID&gl=ID&ceid=ID:en
"TNI Dalami Motif Anggotanya Terlibat Penyiraman Air Keras ke Andrie Yunus, Termasuk Ada Tidaknya Perintah Atasan - Liputan6.com","Wed, 18 Mar 2026 09:03:16 GMT",Liputan6.com,https://news.google.com/rss/articles/CBMi6gFBVV95cUxNN24tcFMwYjBXdVd3YjF3dVhLZzZJUS1DdHduWmdaNWtyUGJoMXpGb2tuU1RfN25lMTh0endxOWx1NENjSjhlbW9CN19ISFhQdUVmbXlkMWFmakpzNDVacjV4SDl5S1lxbmJVUkxpQ2w5d1djVzJSVzd3czhrSTJCcHRVVkFkNWl5MW9vVWtUZ1pCaHJWVWxQRmhfbkRDUnhnYWU1ZVpQSWFlRDRlbHRVRHQ3blAyQjFFX0paelVyZ3ltZ1V0dFUydENEYWRUSWZjSHo1aXBPeS1pNjlXUFlQa2xvVEtzcXFPS0E?oc=5&hl=en-ID&gl=ID&ceid=ID:en
Pelaku Penyiraman Air Keras ke Aktivis KontraS Andrie Yunus Ternyata Prajurit TNI - Berau Terkini,"Wed, 18 Mar 2026 08:22:07 GMT",Berau Terkini,https://news.google.com/rss/articles/CBMirAFBVV95cUxQYzVCNjgwNFl2MWVkVEUxd29fcWNRenUtUU56TkZRc05nMzV4ZXRHdHNjQ1U5X1VXZ0t2M2dCMVZ0UTZDMjlMd3owYVQ5ajBBci1LdjlZYzIwUXpZRXVISWZsU21ZTHVsM2VvNTJCa3VxSHJ3ZEdFbXFJeVdCVnBRY3NvbnRCVVJ1OXdUMTlHS01jZWpwS01GNWJwZmNDWlJCS0Y5dk9pdFZkcEZM?oc=5&hl=en-ID&gl=ID&ceid=ID:en
Polisi Duga Pelaku Penyiraman Air Keras ke Andrie Yunus Lebih dari 4 Orang - kumparan.com - Kumparan.com,"Wed, 18 Mar 2026 07:32:00 GMT",Kumparan.com,https://news.google.com/rss/articles/CBMivAFBVV95cUxPRzlnYW9YV0NnenNkblQwMDNxR0ExSmZRdGJJQmNlRDlxMkxCRk5Jb3NvZ3lDN3BqOHIwM2VWaDJRS2RqUThwVjhaaXJ4MUdDZmg3aWNyT283LWFpUGgyQUFkVXl4VzhVZ0tIRTF0N3hTYkVtMWJDdmE3RGdDZEpTSFdDOGp2SF91RGFpZHdvY2tWdkd3NGdaZHJ3b3BmMzZZSURFTU1IZzRyUnREM0llZUdGSEtzOGlhby16Y9IBxAFBVV95cUxQVU9sSmRPOWF0MHZ1eTBsWWV4ZnBmbW5mQnMxTF95X3N4UVhzMl9ta0kwZ1V0MzRQVG0tRXpldnZfeXpTNnRSeHpxV05JWlB4amt6VTB3UjlkX1hyNlBPTVNOV1N6b1FZYXhqYjlfN3R2UnhUcmR6dHlZd3JUUVJVdmh2ckw0MWlBNU9JdFl1cUxCZDFrT3lwaUNhQVFlN3RucWR5aFZVODl6SktGYnNPc3RFdjNfblZYSmRHSE9KS3JPcTNv?oc=5&hl=en-ID&gl=ID&ceid=ID:en
"Profil Andrie Yunus, Aktivis KontraS yang Disiram Air Keras Usai Podcast - periskop.id","Wed, 18 Mar 2026 09:07:37 GMT",periskop.id,https://news.google.com/rss/articles/CBMirAFBVV95cUxNZm03djIxbnhsYnhVZVdzcWpMWWdGQkZBanViWGpGZGhxMHNhQVpvMnRpQmdFQzNzaTMyVGctUngwTnFvT09OMEpPVDBoTXpMNjFqWlJQLUFBUjJxYnRXcGFpLUt5aU1HN0czSVdkdzA4aHdiOVBOZjRhM29uRm1XRFN3MEJUN010N1loUXNHaXRzbGVBNHBpU1FINHRoNWxfNmRyTVNwMG5YTTJh?oc=5&hl=en-ID&gl=ID&ceid=ID:en
Polda Metro Ungkap Wajah Pelaku Penyiraman Air Keras ke Andrie Yunus - Kompas.com,"Wed, 18 Mar 2026 07:43:42 GMT",Kompas.com,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOV1dHNnhNMjRTOWJEWC1NOTBkTGFCVlZDaS1tVFVKQ1QxTHM1azhBaFM0NER1djk5cEE1b1VJMWJYZUlrX1MzeFhqU19FbkRORTU2VkpCekNHZGQxelh6ZnYyVk9xZGlpbjhKLWdQaWxabXJ0UDIwZW1NdFVLM1Q0bEtJOEYzejZmYjJVWTRJNDdYWFZ5N1hjUEh0QUJwUFNEdWk1Nm01UTBwa2M?oc=5&hl=en-ID&gl=ID&ceid=ID:en
Beda Inisial Penyerang Andrie Yunus Versi Polisi dan TNI - Tempo.co,"Wed, 18 Mar 2026 09:38:29 GMT",Tempo.co,https://news.google.com/rss/articles/CBMilgFBVV95cUxPd2tUN2ZNZnVZTHdtaWh6TmNIRFJTN0xVMzUwTV9DOG53elRzaHBFSlpqNzZ5TXhxUUJ3d1ZZNzdDZURIVklVdXNpd2Q5UnloR3BPeUlmbUJDamRZRWpyQjR6eEtNWV9KdVR4THRyVnhGVnRPOEx5REhXZ3NxVl82Ul9kR2VqdHVKWldDNThVMUwtSWZFM3c?oc=5&hl=en-ID&gl=ID&ceid=ID:en
Polda Metro Jaya Kantongi Dua Inisial Pelaku Penyiraman Air Keras Andrie Yunus - Riau Online,"Wed, 18 Mar 2026 10:07:00 GMT",Riau Online,https://news.google.com/rss/articles/CBMi1gFBVV95cUxPQzdMN2J1aEhYSFhUcFpVdVJPUXNjT3F6OHVCQWlTOUFyRHJSOG1tQUMzNTdxM2tvTHlJYTNQXzJ5Z3FhbHp3TDdvSjNyVlNmVTFtUUhHOXZoNlFmMFkzMUFYSTBZX0tnZVlQR1p0OHFGY2xGRmlYVk5wSmJJTVFFOUtsc0hZQndDVUM2Q19CVzlvMld0TkVpMWNjOWs1eThCZmV1YjE2bU5pZFBHeEd0ZjByNV8wOXhsQ2Qtc09MWWphcERaSGZVclRjblNMZXBuNmdOLWV3?oc=5&hl=en-ID&gl=ID&ceid=ID:en
Keluarga Aktivis KontraS Andrie Yunus Mendapatkan Rumah Aman Selama Proses Hukum Berlangsung - Radar Jogja - Radar Jogja,"Wed, 18 Mar 2026 07:55:19 GMT",Radar Jogja,https://news.google.com/rss/articles/CBMi4gFBVV95cUxNcUZnSXlSZXA1ZmdMbEgtUmRRYnVYVG9ydzJkQmRHa3hOYWdBZFZRQjB5QldyMlNGR1RxSDdqZHZhbEVPYXdEQVBsSHk0NG83NUNmLVdYb29SX0dhMTd2OEZ0NDczQlprcFlZZGFySkRCNDBFRG5kbXVYd0JKZWl0WGpkLXY5WmlVQjhDLTZDUzV0bER4MnMxVXRfOXgxLUxZSzJMZTc0Wnh0OFdEdy1YM0djeDNzV1ZqVWlXSFNKd3ZlNVFXSFB0YVBOeEI4ZEwxdGZiblBTSU0wVFpHeEUwQnRR0gHnAUFVX3lxTE93dWZpZDNUeUhFS0dQb2FVeFdIdW5kTWlTeVR0aS14cUx2Nm9WVzZyajNwaXViZl9FNVhhYTJLNDVsal9iUURLcFpGd0c1UjJ5X0MzRmZRaGZ4ckdETGtOYjVFSDMyOVVvWW9rTEdNengtRFZmSXp0Zk5KalVGX29EemhKWjJYQmxzazJZX1UxeERaVVQxZVcxcWJGLTlwLTZpdEhhZm1hX2Nwb3JxQU9JTmtPcVpRR1ZPY0ttOGRUMXpJeGUxVzk2OWx4d3dLNndXRzB5d1U2eWd3ZHk3ZDM3ZlFBUk9GOA?oc=5&hl=en-ID&gl=ID&ceid=ID:en
"Pelaku Penyiraman Andrie Yunus Terungkap, Komisi III Minta Polri dan TNI Bersinergi - Berita Nasional - Media Pencerah Bangsa","Wed, 18 Mar 2026 10:32:00 GMT",Berita Nasional - Media Pencerah Bangsa,https://news.google.com/rss/articles/CBMiwAFBVV95cUxOMzlxUnBhb2NFU0xNYzg1WDE5bTNnWTZfSFRyeHNXLW9aTHRxYUI1UzlFb0x6b1BlejI1YllOaktnQnJfakVJSUhQZzR6aGw3OFJkcWpYRUh2dHhyazZVWkFfSTlxMkp4bTZrNFdLTkNnbHY1bDV5WTI0c2t0aTAtQkxXVDdsaG12LUh4bHFIejloRFE0c25IaXBtMTlMdG9ta3g0LXhaS3JUc2taaWRaaFlQX3BWbnF0cUdaZHFLeTE?oc=5&hl=en-ID&gl=ID&ceid=ID:en
"Kasus Penyiraman Air Keras Terhadap Andrie Yunus, TNI Lakukan Penyelidikan Internal - Indonesiadefense.com","Wed, 18 Mar 2026 05:17:00 GMT",Indonesiadefense.com,https://news.google.com/rss/articles/CBMisgFBVV95cUxPWWdVZ1hHVXo4MFB5X2NZWjNJQUhsT2hzYUk0cHNGOV9YWkNxeWI4cTJIZTZDUkRvRHpPT2w5OTBPdUxaNVhOT19vbUdMSUZTaDByQUEwanQtczZ2cDFhUkhKZEd3aHBld1VuSDZpdjlRTDVoNVNhdkdOdjRqU2YxNWxJbXdTdWFyQXVvQUxMUDludW5WX3lVS01qcndpNC1vcDlKc19zeXpseWdRMWFQall3?oc=5&hl=en-ID&gl=ID&ceid=ID:en
Komisi III DPR Bentuk Panja Pengawasan Kasus Penyiraman Air Keras Andrie Yunus - Berita Nasional - Media Pencerah Bangsa,"Wed, 18 Mar 2026 10:00:00 GMT",Berita Nasional - Media Pencerah Bangsa,https://news.google.com/rss/articles/CBMiuwFBVV95cUxOXzlXazNvQ1FZNTRVY3Z5OHVyTmdqbEFxd0Fzcy1BR0xES01wZzRMU2NBYWdza01adkJNVUl2VHgwM2dpRWNnUU1NT2UxWUFvTkJQLXkzbjZuamxUSnBFU0EyWGROT2Y3d1YyVGlzUDN1MTJZZ01jZElKeXVvVS1zOUhGSUVOLVNkRVBnVXhGUGU3b2tlU09xbmZ6eno5TTZ6T3ROMGktbGdzTkFKanE2dl9mUnY5QzBGaWRN?oc=5&hl=en-ID&gl=ID&ceid=ID:en
Polisi: Penyerang Andrie Yunus Diduga Ikut Terkena Air Keras - Tempo.co,"Wed, 18 Mar 2026 08:19:23 GMT",Tempo.co,https://news.google.com/rss/articles/CBMimgFBVV95cUxNTzlwS2FDSFR0Y0FqMndmNTViRFVRZWUweVBFTGRZT3VlbWN1RE9lTTNydVg2Y0d6RjVHN2dkVDlNRi1fRlhlUlhSLWQ4UkppbThoQjBTcmtDWGlsblZPMnAzZTBKbFVaX0NzcDMydDVDcGZTYUNTbFhLSlZYZWxIZFFqeWJJQVhUQXhyVXJLZHlGMmVmVFhqZmZ3?oc=5&hl=en-ID&gl=ID&ceid=ID:en
